annee,mois,num_jour,jour,nb_naiss_jour,phase_(deg)
1969,Octobre,5,dimanche,2145,110.6979
1969,Octobre,6,lundi,2334,121.6578
1969,Octobre,7,mardi,2264,132.781
1969,Octobre,8,mercredi,2382,144.1232
1969,Octobre,9,jeudi,2328,155.7155
1969,Octobre,10,vendredi,2314,167.525
1969,Octobre,11,samedi,2218,177.6375
1969,Octobre,12,dimanche,2113,167.3379
1969,Octobre,13,lundi,2231,154.7402
1969,Octobre,14,mardi,2254,141.8869
1969,Octobre,15,mercredi,2258,128.8851
1969,Octobre,16,jeudi,2199,115.7942
1969,Octobre,17,vendredi,2249,102.6581
1969,Octobre,18,samedi,2177,89.5107
1969,Octobre,19,dimanche,2051,76.3799
1969,Octobre,20,lundi,2322,63.2933
1969,Octobre,21,mardi,2202,50.2844
1969,Octobre,22,mercredi,2308,37.3975
1969,Octobre,23,jeudi,2132,24.6999
1969,Octobre,24,vendredi,2165,12.3573
1969,Octobre,25,samedi,2190,3.4129
1969,Octobre,26,dimanche,1955,12.9815
1969,Octobre,27,lundi,2092,24.5563
1969,Octobre,28,mardi,2162,35.9897
1969,Octobre,29,mercredi,2154,47.2043
1969,Octobre,30,jeudi,2125,58.2229
1969,Octobre,31,vendredi,2175,69.0994
1969,Novembre,1,samedi,1984,79.9041
1969,Novembre,2,dimanche,1949,90.7171
1969,Novembre,3,lundi,2235,101.6226
1969,Novembre,4,mardi,2274,112.7032
1969,Novembre,5,mercredi,2281,124.0331
1969,Novembre,6,jeudi,2102,135.6696
1969,Novembre,7,vendredi,2194,147.6377
1969,Novembre,8,samedi,2299,159.8873
1969,Novembre,9,dimanche,1983,171.9074
1969,Novembre,10,lundi,2177,172.413
1969,Novembre,11,mardi,2183,159.9445
1969,Novembre,12,mercredi,2269,146.6594
1969,Novembre,13,jeudi,2154,133.2344
1969,Novembre,14,vendredi,2245,119.8324
1969,Novembre,15,samedi,2102,106.5438
1969,Novembre,16,dimanche,2009,93.423
1969,Novembre,17,lundi,2289,80.4992
1969,Novembre,18,mardi,2154,67.7851
1969,Novembre,19,mercredi,2230,55.2865
1969,Novembre,20,jeudi,2118,43.0115
1969,Novembre,21,vendredi,2262,30.9842
1969,Novembre,22,samedi,2142,19.2884
1969,Novembre,23,dimanche,2058,8.4521
1969,Novembre,24,lundi,2160,6.6
1969,Novembre,25,mardi,2197,16.5567
1969,Novembre,26,mercredi,2288,27.3882
1969,Novembre,27,jeudi,2099,38.2238
1969,Novembre,28,vendredi,2131,48.9941
1969,Novembre,29,samedi,2175,59.7243
1969,Novembre,30,dimanche,1967,70.4699
1969,Décembre,1,lundi,2176,81.3027
1969,Décembre,2,mardi,2278,92.3026
1969,Décembre,3,mercredi,2284,103.5521
1969,Décembre,4,jeudi,2196,115.128
1969,Décembre,5,vendredi,2149,127.0914
1969,Décembre,6,samedi,2226,139.4718
1969,Décembre,7,dimanche,2147,152.2359
1969,Décembre,8,lundi,2303,165.151
1969,Décembre,9,mardi,2258,174.9799
1969,Décembre,10,mercredi,2247,165.5275
1969,Décembre,11,jeudi,2198,152.0145
1969,Décembre,12,vendredi,2185,138.2866
1969,Décembre,13,samedi,2270,124.6864
1969,Décembre,14,dimanche,2196,111.3479
1969,Décembre,15,lundi,2370,98.3337
1969,Décembre,16,mardi,2382,85.6616
1969,Décembre,17,mercredi,2349,73.3204
1969,Décembre,18,jeudi,2210,61.2832
1969,Décembre,19,vendredi,2200,49.5192
1969,Décembre,20,samedi,2170,38.0048
1969,Décembre,21,dimanche,2000,26.7407
1969,Décembre,22,lundi,2316,15.8217
1969,Décembre,23,mardi,2264,6.231
1969,Décembre,24,mercredi,2105,8.4454
1969,Décembre,25,jeudi,2118,18.4559
1969,Décembre,26,vendredi,2288,29.0156
1969,Décembre,27,samedi,2246,39.6682
1969,Décembre,28,dimanche,2103,50.3805
1969,Décembre,29,lundi,2256,61.1869
1969,Décembre,30,mardi,2195,72.1459
1969,Décembre,31,mercredi,2111,83.3292
1970,Janvier,1,jeudi,2097,94.814
1970,Janvier,2,vendredi,2238,106.6749
1970,Janvier,3,samedi,2301,118.9734
1970,Janvier,4,dimanche,2142,131.7426
1970,Janvier,5,lundi,2380,144.9659
1970,Janvier,6,mardi,2280,158.531
1970,Janvier,7,mercredi,2232,171.8298
1970,Janvier,8,jeudi,2167,171.6029
1970,Janvier,9,vendredi,2231,158.1004
1970,Janvier,10,samedi,2216,144.2034
1970,Janvier,11,dimanche,2181,130.5321
1970,Janvier,12,lundi,2385,117.2389
1970,Janvier,13,mardi,2319,104.3793
1970,Janvier,14,mercredi,2204,91.9534
1970,Janvier,15,jeudi,2284,79.9263
1970,Janvier,16,vendredi,2316,68.2436
1970,Janvier,17,samedi,2182,56.8446
1970,Janvier,18,dimanche,1998,45.6709
1970,Janvier,19,lundi,2198,34.674
1970,Janvier,20,mardi,2253,23.8265
1970,Janvier,21,mercredi,2213,13.1739
1970,Janvier,22,jeudi,2155,3.847
1970,Janvier,23,vendredi,2199,9.4432
1970,Janvier,24,samedi,2239,19.922
1970,Janvier,25,dimanche,2150,30.6725
1970,Janvier,26,lundi,2368,41.558
1970,Janvier,27,mardi,2225,52.5928
1970,Janvier,28,mercredi,2207,63.8222
1970,Janvier,29,jeudi,2297,75.3047
1970,Janvier,30,vendredi,2240,87.1051
1970,Janvier,31,samedi,2256,99.287
1970,Février,1,dimanche,2040,111.9018
1970,Février,2,lundi,2289,124.9759
1970,Février,3,mardi,2268,138.4947
1970,Février,4,mercredi,2267,152.3868
1970,Février,5,jeudi,2328,166.4872
1970,Février,6,vendredi,2275,177.5928
1970,Février,7,samedi,2228,164.6403
1970,Février,8,dimanche,2117,150.7318
1970,Février,9,lundi,2349,137.1548
1970,Février,10,mardi,2351,124.0266
1970,Février,11,mercredi,2236,111.381
1970,Février,12,jeudi,2243,99.2005
1970,Février,13,vendredi,2358,87.4335
1970,Février,14,samedi,2348,76.0099
1970,Février,15,dimanche,2195,64.8516
1970,Février,16,lundi,2284,53.882
1970,Février,17,mardi,2266,43.0304
1970,Février,18,mercredi,2358,32.2359
1970,Février,19,jeudi,2264,21.4492
1970,Février,20,vendredi,2443,10.6382
1970,Février,21,samedi,2378,0.9151
1970,Février,22,dimanche,2152,11.3215
1970,Février,23,lundi,2474,22.4184
1970,Février,24,mardi,2441,33.6715
1970,Février,25,mercredi,2325,45.1017
1970,Février,26,jeudi,2266,56.7424
1970,Février,27,vendredi,2283,68.6334
1970,Février,28,samedi,2256,80.8182
1970,Mars,1,dimanche,2221,93.3376
1970,Mars,2,lundi,2324,106.2215
1970,Mars,3,mardi,2407,119.4775
1970,Mars,4,mercredi,2282,133.079
1970,Mars,5,jeudi,2445,146.9573
1970,Mars,6,vendredi,2336,160.9992
1970,Mars,7,samedi,2325,175.0479
1970,Mars,8,dimanche,2260,170.9934
1970,Mars,9,lundi,2357,157.3553
1970,Mars,10,mardi,2386,144.1024
1970,Mars,11,mercredi,2441,131.3
1970,Mars,12,jeudi,2385,118.9616
1970,Mars,13,vendredi,2372,107.0594
1970,Mars,14,samedi,2426,95.536
1970,Mars,15,dimanche,2199,84.3164
1970,Mars,16,lundi,2455,73.3173
1970,Mars,17,mardi,2473,62.4551
1970,Mars,18,mercredi,2455,51.6516
1970,Mars,19,jeudi,2395,40.8376
1970,Mars,20,vendredi,2435,29.9569
1970,Mars,21,samedi,2380,18.9735
1970,Mars,22,dimanche,2213,7.9265
1970,Mars,23,lundi,2403,4.0531
1970,Mars,24,mardi,2424,15.2735
1970,Mars,25,mercredi,2408,26.9639
1970,Mars,26,jeudi,2437,38.8866
1970,Mars,27,vendredi,2440,51.0286
1970,Mars,28,samedi,2350,63.3934
1970,Mars,29,dimanche,2285,75.9893
1970,Mars,30,lundi,2319,88.824
1970,Mars,31,mardi,2433,101.8976
1970,Avril,1,mercredi,2371,115.1944
1970,Avril,2,jeudi,2367,128.6747
1970,Avril,3,vendredi,2328,142.2673
1970,Avril,4,samedi,2413,155.8594
1970,Avril,5,dimanche,2323,169.2128
1970,Avril,6,lundi,2497,175.787
1970,Avril,7,mardi,2538,163.6103
1970,Avril,8,mercredi,2358,150.9788
1970,Avril,9,jeudi,2518,138.671
1970,Avril,10,vendredi,2523,126.7378
1970,Avril,11,samedi,2583,115.1593
1970,Avril,12,dimanche,2316,103.883
1970,Avril,13,lundi,2462,92.8382
1970,Avril,14,mardi,2524,81.9439
1970,Avril,15,mercredi,2316,71.1166
1970,Avril,16,jeudi,2445,60.2759
1970,Avril,17,vendredi,2601,49.3499
1970,Avril,18,samedi,2471,38.2817
1970,Avril,19,dimanche,2202,27.0426
1970,Avril,20,lundi,2356,15.6872
1970,Avril,21,mardi,2377,5.1663
1970,Avril,22,mercredi,2488,9.5694
1970,Avril,23,jeudi,2400,21.4205
1970,Avril,24,vendredi,2446,33.8322
1970,Avril,25,samedi,2468,46.4991
1970,Avril,26,dimanche,2397,59.3435
1970,Avril,27,lundi,2630,72.3223
1970,Avril,28,mardi,2439,85.4037
1970,Avril,29,mercredi,2537,98.5598
1970,Avril,30,jeudi,2476,111.7596
1970,Mai,1,vendredi,2331,124.9624
1970,Mai,2,samedi,2466,138.1106
1970,Mai,3,dimanche,2398,151.1165
1970,Mai,4,lundi,2664,163.7892
1970,Mai,5,mardi,2650,174.6286
1970,Mai,6,mercredi,2606,169.2771
1970,Mai,7,jeudi,2406,157.6494
1970,Mai,8,vendredi,2608,145.9484
1970,Mai,9,samedi,2521,134.4652
1970,Mai,10,dimanche,2361,123.2191
1970,Mai,11,lundi,2505,112.1731
1970,Mai,12,mardi,2581,101.2656
1970,Mai,13,mercredi,2503,90.4221
1970,Mai,14,jeudi,2619,79.5619
1970,Mai,15,vendredi,2665,68.6043
1970,Mai,16,samedi,2492,57.4749
1970,Mai,17,dimanche,2299,46.1134
1970,Mai,18,lundi,2186,34.4866
1970,Mai,19,mardi,2465,22.6256
1970,Mai,20,mercredi,2535,10.8763
1970,Mai,21,jeudi,2622,5.7936
1970,Mai,22,vendredi,2457,16.7436
1970,Mai,23,samedi,2460,29.5898
1970,Mai,24,dimanche,2306,42.7597
1970,Mai,25,lundi,2615,56.0361
1970,Mai,26,mardi,2599,69.3174
1970,Mai,27,mercredi,2532,82.5395
1970,Mai,28,jeudi,2466,95.6594
1970,Mai,29,vendredi,2476,108.6481
1970,Mai,30,samedi,2369,121.4823
1970,Mai,31,dimanche,2246,134.1363
1970,Juin,1,lundi,2418,146.5702
1970,Juin,2,mardi,2496,158.6921
1970,Juin,3,mercredi,2488,170.0663
1970,Juin,4,jeudi,2431,174.0184
1970,Juin,5,vendredi,2546,164.2278
1970,Juin,6,samedi,2548,153.1396
1970,Juin,7,dimanche,2323,142.0555
1970,Juin,8,lundi,2441,131.08
1970,Juin,9,mardi,2554,120.1978
1970,Juin,10,mercredi,2529,109.3582
1970,Juin,11,jeudi,2431,98.4935
1970,Juin,12,vendredi,2416,87.5268
1970,Juin,13,samedi,2475,76.3779
1970,Juin,14,dimanche,2216,64.9703
1970,Juin,15,lundi,2454,53.2392
1970,Juin,16,mardi,2522,41.1444
1970,Juin,17,mercredi,2451,28.6932
1970,Juin,18,jeudi,2333,16.0342
1970,Juin,19,vendredi,2428,5.069
1970,Juin,20,samedi,2376,12.4593
1970,Juin,21,dimanche,2159,25.7215
1970,Juin,22,lundi,2490,39.3401
1970,Juin,23,mardi,2610,52.9487
1970,Juin,24,mercredi,2566,66.4084
1970,Juin,25,jeudi,2361,79.6431
1970,Juin,26,vendredi,2446,92.6155
1970,Juin,27,samedi,2559,105.3157
1970,Juin,28,dimanche,2205,117.7499
1970,Juin,29,lundi,2432,129.9312
1970,Juin,30,mardi,2455,141.869
1970,Juillet,1,mercredi,2363,153.5555
1970,Juillet,2,jeudi,2387,164.904
1970,Juillet,3,vendredi,2399,174.8717
1970,Juillet,4,samedi,2317,170.912
1970,Juillet,5,dimanche,2237,160.3405
1970,Juillet,6,lundi,2444,149.5035
1970,Juillet,7,mardi,2589,138.6661
1970,Juillet,8,mercredi,2628,127.8317
1970,Juillet,9,jeudi,2421,116.9576
1970,Juillet,10,vendredi,2429,105.9815
1970,Juillet,11,samedi,2388,94.8306
1970,Juillet,12,dimanche,2332,83.427
1970,Juillet,13,lundi,2493,71.6945
1970,Juillet,14,mardi,2340,59.5678
1970,Juillet,15,mercredi,2291,47.0043
1970,Juillet,16,jeudi,2342,34.0001
1970,Juillet,17,vendredi,2373,20.6219
1970,Juillet,18,samedi,2478,7.2719
1970,Juillet,19,dimanche,2292,8.1262
1970,Juillet,20,lundi,2405,21.8448
1970,Juillet,21,mardi,2388,35.7958
1970,Juillet,22,mercredi,2423,49.5766
1970,Juillet,23,jeudi,2393,63.0551
1970,Juillet,24,vendredi,2452,76.1687
1970,Juillet,25,samedi,2422,88.9015
1970,Juillet,26,dimanche,2151,101.2705
1970,Juillet,27,lundi,2347,113.3126
1970,Juillet,28,mardi,2624,125.0738
1970,Juillet,29,mercredi,2415,136.6001
1970,Juillet,30,jeudi,2388,147.9316
1970,Juillet,31,vendredi,2316,159.095
1970,Août,1,samedi,2394,170.061
1970,Août,2,dimanche,2265,177.5644
1970,Août,3,lundi,2440,167.621
1970,Août,4,mardi,2406,156.8059
1970,Août,5,mercredi,2434,145.9372
1970,Août,6,jeudi,2422,135.0109
1970,Août,7,vendredi,2274,123.9846
1970,Août,8,samedi,2367,112.8008
1970,Août,9,dimanche,2105,101.393
1970,Août,10,lundi,2239,89.6897
1970,Août,11,mardi,2276,77.6217
1970,Août,12,mercredi,2239,65.1305
1970,Août,13,jeudi,2206,52.1814
1970,Août,14,vendredi,2235,38.7765
1970,Août,15,samedi,2025,24.9679
1970,Août,16,dimanche,2090,10.8692
1970,Août,17,lundi,2170,3.5288
1970,Août,18,mardi,2259,17.7012
1970,Août,19,mercredi,2252,31.7536
1970,Août,20,jeudi,2226,45.4846
1970,Août,21,vendredi,2187,58.8017
1970,Août,22,samedi,2092,71.6678
1970,Août,23,dimanche,2041,84.0914
1970,Août,24,lundi,2226,96.1131
1970,Août,25,mardi,2314,107.7927
1970,Août,26,mercredi,2151,119.1975
1970,Août,27,jeudi,2166,130.3944
1970,Août,28,vendredi,2209,141.4447
1970,Août,29,samedi,2145,152.4013
1970,Août,30,dimanche,1983,163.3072
1970,Août,31,lundi,2142,174.1901
1970,Septembre,1,mardi,2149,174.8531
1970,Septembre,2,mercredi,2136,163.9084
1970,Septembre,3,jeudi,2230,152.8764
1970,Septembre,4,vendredi,2067,141.7353
1970,Septembre,5,samedi,2075,130.4473
1970,Septembre,6,dimanche,1893,118.9665
1970,Septembre,7,lundi,2117,107.2405
1970,Septembre,8,mardi,2214,95.2132
1970,Septembre,9,mercredi,2121,82.8316
1970,Septembre,10,jeudi,2166,70.0549
1970,Septembre,11,vendredi,2140,56.8666
1970,Septembre,12,samedi,2140,43.2878
1970,Septembre,13,dimanche,1877,29.3894
1970,Septembre,14,lundi,2310,15.3088
1970,Septembre,15,mardi,2317,2.0192
1970,Septembre,16,mercredi,2308,13.1778
1970,Septembre,17,jeudi,2164,26.9375
1970,Septembre,18,vendredi,2311,40.3556
1970,Septembre,19,samedi,2262,53.3323
1970,Septembre,20,dimanche,2210,65.8435
1970,Septembre,21,lundi,2329,77.912
1970,Septembre,22,mardi,2403,89.5911
1970,Septembre,23,mercredi,2281,100.9521
1970,Septembre,24,jeudi,2220,112.0733
1970,Septembre,25,vendredi,2286,123.0315
1970,Septembre,26,samedi,2364,133.8969
1970,Septembre,27,dimanche,2195,144.7274
1970,Septembre,28,lundi,2305,155.5606
1970,Septembre,29,mardi,2361,166.3751
1970,Septembre,30,mercredi,2266,176.2994
1970,Octobre,1,jeudi,2260,170.5853
1970,Octobre,2,vendredi,2327,159.5143
1970,Octobre,3,samedi,2194,148.0983
1970,Octobre,4,dimanche,1920,136.4607
1970,Octobre,5,lundi,2257,124.6032
1970,Octobre,6,mardi,2255,112.506
1970,Octobre,7,mercredi,2229,100.1425
1970,Octobre,8,jeudi,2102,87.4877
1970,Octobre,9,vendredi,2163,74.527
1970,Octobre,10,samedi,2163,61.2669
1970,Octobre,11,dimanche,2014,47.7472
1970,Octobre,12,lundi,2137,34.0536
1970,Octobre,13,mardi,2165,20.3501
1970,Octobre,14,mercredi,2090,7.2734
1970,Octobre,15,jeudi,2258,8.434
1970,Octobre,16,vendredi,2231,21.2067
1970,Octobre,17,samedi,2155,34.0467
1970,Octobre,18,dimanche,1976,46.5343
1970,Octobre,19,lundi,2167,58.6163
1970,Octobre,20,mardi,2323,70.3111
1970,Octobre,21,mercredi,2178,81.6722
1970,Octobre,22,jeudi,2198,92.7722
1970,Octobre,23,vendredi,2264,103.692
1970,Octobre,24,samedi,2178,114.5132
1970,Octobre,25,dimanche,2080,125.3116
1970,Octobre,26,lundi,2276,136.1511
1970,Octobre,27,mardi,2316,147.0742
1970,Octobre,28,mercredi,2234,158.0752
1970,Octobre,29,jeudi,2193,168.921
1970,Octobre,30,vendredi,2312,175.1521
1970,Octobre,31,samedi,2300,165.9401
1970,Novembre,1,dimanche,2024,154.3055
1970,Novembre,2,lundi,2279,142.2452
1970,Novembre,3,mardi,2404,129.9313
1970,Novembre,4,mercredi,2314,117.4099
1970,Novembre,5,jeudi,2252,104.7004
1970,Novembre,6,vendredi,2274,91.8143
1970,Novembre,7,samedi,2280,78.7651
1970,Novembre,8,dimanche,2026,65.5769
1970,Novembre,9,lundi,2215,52.2939
1970,Novembre,10,mardi,2399,38.9899
1970,Novembre,11,mercredi,2268,25.792
1970,Novembre,12,jeudi,2378,13.0383
1970,Novembre,13,vendredi,2296,5.0355
1970,Novembre,14,samedi,2238,14.6003
1970,Novembre,15,dimanche,2190,26.6248
1970,Novembre,16,lundi,2319,38.5409
1970,Novembre,17,mardi,2422,50.1713
1970,Novembre,18,mercredi,2413,61.5098
1970,Novembre,19,jeudi,2366,72.5996
1970,Novembre,20,vendredi,2280,83.5074
1970,Novembre,21,samedi,2298,94.3121
1970,Novembre,22,dimanche,2172,105.0965
1970,Novembre,23,lundi,2411,115.9418
1970,Novembre,24,mardi,2327,126.9203
1970,Novembre,25,mercredi,2383,138.0881
1970,Novembre,26,jeudi,2370,149.4691
1970,Novembre,27,vendredi,2351,161.0005
1970,Novembre,28,samedi,2345,172.0176
1970,Novembre,29,dimanche,2130,172.1291
1970,Novembre,30,lundi,2418,160.6216
1970,Décembre,1,mardi,2497,148.0592
1970,Décembre,2,mercredi,2434,135.2069
1970,Décembre,3,jeudi,2397,122.2149
1970,Décembre,4,vendredi,2370,109.1571
1970,Décembre,5,samedi,2457,96.0806
1970,Décembre,6,dimanche,2209,83.0189
1970,Décembre,7,lundi,2378,69.9995
1970,Décembre,8,mardi,2440,57.0518
1970,Décembre,9,mercredi,2312,44.2143
1970,Décembre,10,jeudi,2396,31.5467
1970,Décembre,11,vendredi,2454,19.1721
1970,Décembre,12,samedi,2462,7.7323
1970,Décembre,13,dimanche,2272,7.4658
1970,Décembre,14,lundi,2460,18.3461
1970,Décembre,15,mardi,2477,29.7103
1970,Décembre,16,mercredi,2440,40.9399
1970,Décembre,17,jeudi,2406,51.9856
1970,Décembre,18,vendredi,2459,62.8767
1970,Décembre,19,samedi,2374,73.6718
1970,Décembre,20,dimanche,2234,84.4447
1970,Décembre,21,lundi,2499,95.2778
1970,Décembre,22,mardi,2470,106.2554
1970,Décembre,23,mercredi,2325,117.4581
1970,Décembre,24,jeudi,2310,128.9547
1970,Décembre,25,vendredi,2215,140.792
1970,Décembre,26,samedi,2409,152.9759
1970,Décembre,27,dimanche,2264,165.3931
1970,Décembre,28,lundi,2451,176.0151
1970,Décembre,29,mardi,2602,167.2189
1970,Décembre,30,mercredi,2412,154.0579
1970,Décembre,31,jeudi,2231,140.6171
1971,Janvier,1,vendredi,2121,127.1546
1971,Janvier,2,samedi,2246,113.785
1971,Janvier,3,dimanche,2263,100.5771
1971,Janvier,4,lundi,2396,87.5685
1971,Janvier,5,mardi,2501,74.7743
1971,Janvier,6,mercredi,2442,62.1962
1971,Janvier,7,jeudi,2417,49.8313
1971,Janvier,8,vendredi,2446,37.6788
1971,Janvier,9,samedi,2326,25.7498
1971,Janvier,10,dimanche,2172,14.102
1971,Janvier,11,lundi,2474,3.6095
1971,Janvier,12,mardi,2443,9.5748
1971,Janvier,13,mercredi,2286,20.5366
1971,Janvier,14,jeudi,2331,31.496
1971,Janvier,15,vendredi,2423,42.3586
1971,Janvier,16,samedi,2384,53.1495
1971,Janvier,17,dimanche,2246,63.922
1971,Janvier,18,lundi,2439,74.745
1971,Janvier,19,mardi,2464,85.6976
1971,Janvier,20,mercredi,2541,96.8641
1971,Janvier,21,jeudi,2454,108.3283
1971,Janvier,22,vendredi,2459,120.1654
1971,Janvier,23,samedi,2440,132.4326
1971,Janvier,24,dimanche,2300,145.1561
1971,Janvier,25,lundi,2487,158.3161
1971,Janvier,26,mardi,2448,171.7925
1971,Janvier,27,mercredi,2451,173.9947
1971,Janvier,28,jeudi,2403,160.1443
1971,Janvier,29,vendredi,2421,146.1842
1971,Janvier,30,samedi,2380,132.3615
1971,Janvier,31,dimanche,2324,118.7961
1971,Février,1,lundi,2476,105.5584
1971,Février,2,mardi,2444,92.6758
1971,Février,3,mercredi,2360,80.1426
1971,Février,4,jeudi,2319,67.9315
1971,Février,5,vendredi,2441,56.0043
1971,Février,6,samedi,2445,44.3207
1971,Février,7,dimanche,2243,32.8436
1971,Février,8,lundi,2320,21.5416
1971,Février,9,mardi,2508,10.3892
1971,Février,10,mercredi,2429,0.6876
1971,Février,11,jeudi,2420,11.5695
1971,Février,12,vendredi,2414,22.416
1971,Février,13,samedi,2454,33.2184
1971,Février,14,dimanche,2239,44.0176
1971,Février,15,lundi,2499,54.8653
1971,Février,16,mardi,2594,65.8242
1971,Février,17,mercredi,2500,76.966
1971,Février,18,jeudi,2440,88.3689
1971,Février,19,vendredi,2457,100.1117
1971,Février,20,samedi,2495,112.2659
1971,Février,21,dimanche,2321,124.8846
1971,Février,22,lundi,2426,137.9882
1971,Février,23,mardi,2353,151.5504
1971,Février,24,mercredi,2379,165.4815
1971,Février,25,jeudi,2359,178.8254
1971,Février,26,vendredi,2580,165.9334
1971,Février,27,samedi,2448,151.766
1971,Février,28,dimanche,2307,137.84
1971,Mars,1,lundi,2438,124.2839
1971,Mars,2,mardi,2514,111.1636
1971,Mars,3,mercredi,2570,98.4934
1971,Mars,4,jeudi,2504,86.249
1971,Mars,5,vendredi,2459,74.3809
1971,Mars,6,samedi,2484,62.8282
1971,Mars,7,dimanche,2332,51.5278
1971,Mars,8,lundi,2494,40.4219
1971,Mars,9,mardi,2588,29.4634
1971,Mars,10,mercredi,2491,18.6271
1971,Mars,11,jeudi,2430,8.0003
1971,Mars,12,vendredi,2445,3.9783
1971,Mars,13,samedi,2469,14.2034
1971,Mars,14,dimanche,2347,24.9724
1971,Mars,15,lundi,2456,35.865
1971,Mars,16,mardi,2538,46.886
1971,Mars,17,mercredi,2423,58.076
1971,Mars,18,jeudi,2521,69.4894
1971,Mars,19,vendredi,2448,81.1881
1971,Mars,20,samedi,2493,93.235
1971,Mars,21,dimanche,2202,105.6858
1971,Mars,22,lundi,2415,118.5761
1971,Mars,23,mardi,2462,131.907
1971,Mars,24,mercredi,2368,145.6263
1971,Mars,25,jeudi,2476,159.5928
1971,Mars,26,vendredi,2499,173.1969
1971,Mars,27,samedi,2418,170.8717
1971,Mars,28,dimanche,2211,157.1975
1971,Mars,29,lundi,2467,143.5237
1971,Mars,30,mardi,2577,130.2219
1971,Mars,31,mercredi,2530,117.3788
1971,Avril,1,jeudi,2578,105.0048
1971,Avril,2,vendredi,2660,93.0658
1971,Avril,3,samedi,2616,81.5018
1971,Avril,4,dimanche,2441,70.2402
1971,Avril,5,lundi,2484,59.2062
1971,Avril,6,mardi,2656,48.3309
1971,Avril,7,mercredi,2605,37.5577
1971,Avril,8,jeudi,2633,26.8547
1971,Avril,9,vendredi,2661,16.264
1971,Avril,10,samedi,2500,6.4485
1971,Avril,11,dimanche,2334,7.5162
1971,Avril,12,lundi,2364,17.7742
1971,Avril,13,mardi,2594,28.7901
1971,Avril,14,mercredi,2591,40.0855
1971,Avril,15,jeudi,2632,51.6184
1971,Avril,16,vendredi,2709,63.404
1971,Avril,17,samedi,2613,75.4737
1971,Avril,18,dimanche,2342,87.8626
1971,Avril,19,lundi,2641,100.599
1971,Avril,20,mardi,2801,113.6928
1971,Avril,21,mercredi,2628,127.1222
1971,Avril,22,jeudi,2733,140.817
1971,Avril,23,vendredi,2681,154.6274
1971,Avril,24,samedi,2673,168.1122
1971,Avril,25,dimanche,2385,174.2519
1971,Avril,26,lundi,2504,162.4717
1971,Avril,27,mardi,2630,149.3759
1971,Avril,28,mercredi,2649,136.5254
1971,Avril,29,jeudi,2528,124.0783
1971,Avril,30,vendredi,2649,112.0533
1971,Mai,1,samedi,2589,100.4163
1971,Mai,2,dimanche,2468,89.1053
1971,Mai,3,lundi,2561,78.0444
1971,Mai,4,mardi,2806,67.1543
1971,Mai,5,mercredi,2743,56.3589
1971,Mai,6,jeudi,2690,45.5923
1971,Mai,7,vendredi,2750,34.8071
1971,Mai,8,samedi,2748,23.9973
1971,Mai,9,dimanche,2560,13.3231
1971,Mai,10,lundi,2745,5.096
1971,Mai,11,mardi,2784,11.5456
1971,Mai,12,mercredi,2703,22.6515
1971,Mai,13,jeudi,2736,34.3492
1971,Mai,14,vendredi,2735,46.3566
1971,Mai,15,samedi,2707,58.6215
1971,Mai,16,dimanche,2439,71.132
1971,Mai,17,lundi,2750,83.8864
1971,Mai,18,mardi,2662,96.8808
1971,Mai,19,mercredi,2669,110.0993
1971,Mai,20,jeudi,2526,123.5046
1971,Mai,21,vendredi,2637,137.0273
1971,Mai,22,samedi,2656,150.5492
1971,Mai,23,dimanche,2338,163.8148
1971,Mai,24,lundi,2585,174.7534
1971,Mai,25,mardi,2664,167.7756
1971,Mai,26,mercredi,2595,155.4311
1971,Mai,27,jeudi,2597,143.111
1971,Mai,28,vendredi,2505,131.1002
1971,Mai,29,samedi,2599,119.4288
1971,Mai,30,dimanche,2289,108.0652
1971,Mai,31,lundi,2323,96.9495
1971,Juin,1,mardi,2450,86.0068
1971,Juin,2,mercredi,2651,75.1563
1971,Juin,3,jeudi,2671,64.318
1971,Juin,4,vendredi,2591,53.4177
1971,Juin,5,samedi,2542,42.3944
1971,Juin,6,dimanche,2327,31.2101
1971,Juin,7,lundi,2425,19.8847
1971,Juin,8,mardi,2518,8.7854
1971,Juin,9,mercredi,2470,6.1409
1971,Juin,10,jeudi,2594,17.195
1971,Juin,11,vendredi,2538,29.4676
1971,Juin,12,samedi,2461,42.076
1971,Juin,13,dimanche,2303,54.8941
1971,Juin,14,lundi,2606,67.866
1971,Juin,15,mardi,2528,80.9543
1971,Juin,16,mercredi,2476,94.1282
1971,Juin,17,jeudi,2393,107.3571
